Permuatation,Time to Complete,Distance Moved,Error
17,770.0581550598145,"(0, 0)",0
17,628.0479431152344,"(0, 0)",0
18,857.0661544799805,"(0, 0)",0
18,1261.37375831604,"(0, 0)",0
18,778.7082195281982,"(0, 0)",0
18,1280.0984382629395,"(0, 0)",0
18,1238.0948066711426,"(0, 0)",0
18,1169.0878868103027,"(0, 0)",1
18,1251.0924339294434,"(0, 0)",1
18,996.0744380950928,"(0, 0)",0
18,744.0578937530518,"(0, 0)",0
18,1198.091745376587,"(0, 0)",0
18,1100.0831127166748,"(0, 0)",0
19,1023.5865116119385,"(0, 0)",0
19,689.960241317749,"(0, 0)",0
19,638.0472183227539,"(0, 0)",0
19,744.053840637207,"(0, 0)",0
19,571.0418224334717,"(0, 0)",0
19,735.0544929504395,"(0, 0)",0
19,751.0585784912109,"(0, 0)",0
19,609.0447902679443,"(0, 0)",0
19,1006.0782432556152,"(0, 0)",1
20,2303.4772872924805,"(0, 0)",0
20,1183.0883026123047,"(0, 0)",0
20,2967.219352722168,"(0, 0)",2
20,1032.0773124694824,"(0, 0)",0
20,1258.0921649932861,"(0, 0)",0
20,1213.0892276763916,"(0, 0)",0
20,834.0635299682617,"(0, 0)",0
20,1035.0751876831055,"(0, 0)",0
20,1032.0773124694824,"(0, 0)",0
20,1087.7954959869385,"(0, 0)",0
21,1236.1037731170654,"(0, 0)",0
21,1290.6129360198975,"(0, 0)",0
21,810.0583553314209,"(0, 0)",0
21,872.5728988647461,"(0, 0)",0
21,1169.4920063018799,"(0, 0)",0
21,1469.1078662872314,"(0, 0)",0
21,1278.095006942749,"(0, 0)",0
21,1166.0890579223633,"(0, 0)",0
21,991.0750389099121,"(0, 0)",0
21,1216.0930633544922,"(0, 0)",0
21,1326.0996341705322,"(0, 0)",1
21,961.0700607299805,"(0, 0)",0
21,614.0451431274414,"(0, 0)",0
21,974.0734100341797,"(0, 0)",0
21,683.0484867095947,"(0, 0)",0
22,1263.7741565704346,"(0, 0)",0
22,1081.0794830322266,"(0, 0)",0
22,1147.0847129821777,"(0, 0)",1
22,694.0517425537109,"(0, 0)",0
22,794.0578460693359,"(0, 0)",0
22,1007.0741176605225,"(0, 0)",0
22,668.0521965026855,"(0, 0)",0
22,1183.135747909546,"(0, 0)",0
23,1039.8108959197998,"(0, 0)",0
23,1012.5620365142822,"(0, 0)",0
23,1117.0799732208252,"(0, 0)",0
23,817.0590400695801,"(0, 0)",0
23,591.0437107086182,"(0, 0)",0
23,890.0678157806396,"(0, 0)",0
23,690.0529861450195,"(0, 0)",0
23,669.0452098846436,"(0, 0)",0
23,520.0366973876953,"(0, 0)",0
23,593.0426120758057,"(0, 0)",0
24,1481.4093112945557,"(0, 0)",0
24,2044.0144538879395,"(0, 0)",0
24,1574.9657154083252,"(0, 0)",1
24,1437.6084804534912,"(0, 0)",1
24,1472.8236198425293,"(0, 0)",0
24,1282.097339630127,"(0, 0)",1
24,1746.1292743682861,"(0, 0)",0
24,1051.0749816894531,"(0, 0)",0
24,1602.1225452423096,"(0, 0)",0
24,916.0716533660889,"(0, 0)",0
24,1061.0814094543457,"(0, 0)",0
25,2137.489080429077,"(-233, 172)",0
25,950.0720500946045,"(0, 0)",0
25,1726.1309623718262,"(0, 0)",0
25,896.040678024292,"(0, 0)",0
25,1145.0881958007812,"(0, 0)",0
25,1551.1136054992676,"(0, 0)",0
25,1209.0904712677002,"(0, 0)",0
25,873.0654716491699,"(0, 0)",0
25,1468.109130859375,"(0, 0)",0
25,1481.438159942627,"(0, 0)",1
25,1016.0748958587646,"(0, 0)",0
25,952.0711898803711,"(0, 0)",0
26,1152.8947353363037,"(0, 0)",0
26,829.6768665313721,"(0, 0)",0
26,2074.9783515930176,"(0, 0)",0
26,1048.0778217315674,"(0, 0)",0
26,1146.085262298584,"(0, 0)",1
26,985.0730895996094,"(0, 0)",0
27,970.0736999511719,"(0, 0)",0
27,846.0633754730225,"(0, 0)",0
27,905.3335189819336,"(0, 0)",0
27,959.0761661529541,"(0, 0)",0
27,843.0624008178711,"(0, 0)",0
27,830.0609588623047,"(0, 0)",0
27,778.0568599700928,"(0, 0)",0
27,933.0837726593018,"(0, 0)",0
27,1020.0779438018799,"(0, 0)",0
27,635.0469589233398,"(0, 0)",0
27,831.0637474060059,"(0, 0)",0
27,702.052116394043,"(0, 0)",0
27,548.0382442474365,"(0, 0)",0
27,692.0619010925293,"(0, 0)",0
28,2407.5050354003906,"(0, 0)",2
28,1051.543951034546,"(0, 0)",0
28,1493.1120872497559,"(0, 0)",0
28,1327.099084854126,"(0, 0)",0
28,1561.115026473999,"(0, 0)",1
28,1228.092908859253,"(0, 0)",0
28,1679.023027420044,"(0, 0)",0
28,1014.075517654419,"(0, 0)",0
28,1122.086763381958,"(0, 0)",0
29,854.0642261505127,"(0, 0)",0
29,1785.1357460021973,"(0, 0)",0
29,1439.10813331604,"(0, 0)",1
29,1471.0605144500732,"(0, 0)",1
29,874.0813732147217,"(0, 0)",0
29,926.0711669921875,"(0, 0)",0
29,977.074146270752,"(0, 0)",0
29,1332.1008682250977,"(0, 0)",0
30,824.066162109375,"(0, 0)",0
30,839.0538692474365,"(0, 0)",0
30,1525.8336067199707,"(0, 0)",1
30,1166.088342666626,"(0, 0)",1
30,800.0583648681641,"(0, 0)",0
30,908.0677032470703,"(0, 0)",0
30,703.7081718444824,"(0, 0)",0
30,575.0434398651123,"(0, 0)",0
30,742.0554161071777,"(0, 0)",0
30,721.0550308227539,"(0, 0)",0
31,556.8242073059082,"(0, 0)",0
31,974.482536315918,"(0, 0)",0
31,838.0615711212158,"(0, 0)",0
31,425.0316619873047,"(0, 0)",0
31,520.1253890991211,"(0, 0)",0
31,520.0405120849609,"(0, 0)",0
31,549.0410327911377,"(0, 0)",0
31,735.0566387176514,"(0, 0)",0
31,514.0364170074463,"(0, 0)",0
