Permuatation,Time to Complete,Distance Moved,Error
4,787.3361110687256,"(-76, 1)",0
4,1144.0303325653076,"(-97, 3)",0
4,794.1627502441406,"(-76, -3)",0
4,849.4689464569092,"(-72, -4)",0
4,857.3229312896729,"(-100, 0)",0
4,864.4344806671143,"(-84, 1)",0
5,1570.0862407684326,"(-90, 9)",1
5,903.3424854278564,"(-70, -17)",0
5,955.3067684173584,"(-58, 4)",0
5,942.2800540924072,"(-58, -1)",0
5,654.4718742370605,"(-92, -16)",0
5,724.4195938110352,"(-68, -9)",0
5,495.2969551086426,"(-89, -10)",0
5,767.094612121582,"(-100, -8)",0
5,665.6866073608398,"(-88, 6)",0
5,689.673900604248,"(-47, -2)",0
5,544.9726581573486,"(-84, -6)",0
5,943.3023929595947,"(-62, -4)",0
6,851.1867523193359,"(-7, -11)",0
6,968.0755138397217,"(-32, -7)",0
6,541.9309139251709,"(-17, -5)",0
6,541.7234897613525,"(-25, 9)",0
6,715.39306640625,"(-15, -5)",0
6,724.693775177002,"(-77, -11)",0
6,623.3029365539551,"(-32, -2)",0
7,702.9173374176025,"(147, -11)",0
7,726.5195846557617,"(-27, -6)",0
7,1665.499210357666,"(2, -67)",1
7,1093.311071395874,"(-27, -20)",1
7,706.0239315032959,"(-71, -30)",0
7,679.6848773956299,"(129, -6)",0
7,718.8544273376465,"(0, 0)",0
7,338.8078212738037,"(2, -2)",0
8,2066.023588180542,"(225, -8)",0
8,1166.055679321289,"(219, -1)",0
8,730.2002906799316,"(211, -3)",0
8,900.0492095947266,"(206, 7)",0
8,1049.659252166748,"(216, -2)",0
8,1960.2158069610596,"(225, -2)",0
8,1182.631492614746,"(209, 5)",0
8,1428.591251373291,"(220, 0)",0
8,1445.3680515289307,"(225, 11)",0
8,833.789587020874,"(205, -6)",0
8,724.0712642669678,"(207, 7)",0
8,851.7346382141113,"(211, 11)",0
9,938.2858276367188,"(230, -11)",0
9,752.3524761199951,"(255, -7)",0
9,579.8671245574951,"(242, -9)",0
9,1033.705234527588,"(215, 21)",0
9,890.1886940002441,"(209, -8)",0
9,984.5268726348877,"(209, -1)",0
10,1099.1261005401611,"(237, 1)",0
10,2627.0809173583984,"(231, 1)",0
10,649.8017311096191,"(235, 0)",0
10,827.7096748352051,"(240, 3)",0
11,644.711971282959,"(352, 14)",0
11,833.153247833252,"(333, -10)",0
11,586.3115787506104,"(346, 16)",0
11,517.3382759094238,"(243, 10)",0
11,508.49270820617676,"(364, 7)",0
11,816.4534568786621,"(265, 2)",0
11,2268.8636779785156,"(255, 41)",0
11,531.3045978546143,"(425, -7)",0
12,1692.8989887237549,"(-185, -3)",1
12,1321.296215057373,"(-181, -1)",0
12,880.9967041015625,"(-187, -2)",0
12,1062.1986389160156,"(-182, -2)",0
12,1688.6987686157227,"(-193, -14)",0
12,1096.2414741516113,"(-182, 1)",0
12,863.3503913879395,"(-174, -14)",0
12,1360.9950542449951,"(-185, -1)",0
12,1086.6925716400146,"(-187, 0)",0
12,1377.692461013794,"(-181, 4)",0
12,826.5459537506104,"(-173, -7)",0
12,916.7652130126953,"(-188, 2)",0
12,1728.9445400238037,"(-195, 0)",1
12,945.0242519378662,"(-199, 5)",0
12,1032.8114032745361,"(-174, 8)",0
12,1857.7628135681152,"(-182, 0)",0
12,932.0764541625977,"(-185, -4)",0
12,648.2980251312256,"(-174, 4)",0
13,1152.7619361877441,"(-151, -5)",2
13,904.425859451294,"(-145, -7)",0
13,832.2091102600098,"(-147, 2)",0
13,1024.930477142334,"(-168, -3)",0
13,760.3549957275391,"(-161, -4)",0
13,682.2214126586914,"(-152, 4)",0
13,834.266185760498,"(-164, 14)",0
13,656.822681427002,"(-167, 10)",0
14,694.0886974334717,"(-124, -24)",0
14,659.5501899719238,"(-170, -9)",0
14,779.4113159179688,"(-125, -25)",0
14,690.709114074707,"(-114, -19)",0
14,670.0222492218018,"(-138, -17)",0
14,1170.7804203033447,"(-143, -21)",1
14,552.9897212982178,"(-193, 0)",0
14,551.6047477722168,"(-152, 4)",0
14,649.0888595581055,"(-127, -13)",0
14,546.6434955596924,"(-150, 19)",0
14,855.3123474121094,"(-148, -13)",0
14,732.7969074249268,"(-124, -4)",0
15,967.771053314209,"(5, -12)",1
15,388.01121711730957,"(7, -2)",0
15,744.1856861114502,"(-1, -23)",0
15,970.653772354126,"(-6, 32)",0
15,608.6974143981934,"(-48, -6)",0
15,510.18834114074707,"(-131, -19)",0
15,596.947193145752,"(-22, -16)",0
15,670.0582504272461,"(-36, 6)",0
15,527.1782875061035,"(12, -5)",0
15,585.6754779815674,"(-9, 10)",0
15,573.7547874450684,"(11, 1)",0
15,469.84410285949707,"(-105, -9)",0
15,1018.1670188903809,"(-143, 8)",1
15,718.4493541717529,"(-126, -7)",0
15,583.9407444000244,"(8, -4)",0
15,445.0113773345947,"(-7, -6)",0
16,848.071813583374,"(325, 7)",0
16,1388.1111145019531,"(307, 0)",0
16,1182.2881698608398,"(308, -5)",0
16,1633.6841583251953,"(320, 1)",1
16,998.5780715942383,"(319, 11)",0
16,1690.5322074890137,"(328, -7)",1
16,1104.3522357940674,"(307, 6)",0
16,3826.7807960510254,"(314, 9)",1
16,615.039587020874,"(318, 2)",0
16,1223.191261291504,"(318, 12)",0
16,1463.40012550354,"(308, 4)",1
17,1103.670597076416,"(302, -5)",1
17,904.9792289733887,"(321, 1)",0
17,1510.8568668365479,"(333, 2)",0
17,1105.2498817443848,"(326, -3)",0
17,1036.5808010101318,"(322, 2)",0
17,1156.813144683838,"(310, 9)",0
17,951.059103012085,"(318, 16)",0
17,806.0195446014404,"(329, 10)",0
17,1937.4346733093262,"(343, -18)",1
17,828.6137580871582,"(320, -3)",0
17,723.4809398651123,"(322, 16)",0
18,632.871150970459,"(322, 1)",0
18,654.5157432556152,"(325, -8)",0
18,662.1823310852051,"(351, -7)",0
18,652.0290374755859,"(338, 8)",0
18,747.0691204071045,"(365, -9)",0
19,826.9264698028564,"(405, -32)",0
19,1616.645097732544,"(316, 51)",0
19,618.6134815216064,"(349, -18)",0
19,672.5618839263916,"(345, -8)",0
19,880.0623416900635,"(443, 16)",0
19,757.0366859436035,"(389, 13)",0
19,766.3073539733887,"(401, 62)",0
19,1741.9493198394775,"(304, 38)",0
19,718.1668281555176,"(339, 14)",0
19,574.4383335113525,"(410, 17)",0
19,764.3992900848389,"(382, -31)",0
20,1156.7199230194092,"(-299, -2)",0
20,1343.9841270446777,"(-278, 5)",0
20,925.8873462677002,"(-295, -2)",0
20,1013.3326053619385,"(-294, 12)",0
20,714.8568630218506,"(-277, 1)",0
20,767.2884464263916,"(-297, 7)",0
20,890.5692100524902,"(-293, 5)",0
20,1069.237470626831,"(-281, 0)",0
20,1197.8216171264648,"(-277, -2)",0
20,762.3519897460938,"(-276, -3)",0
21,657.954216003418,"(-260, -5)",0
21,936.5847110748291,"(-256, -16)",0
21,1459.7318172454834,"(-282, -15)",1
21,628.2422542572021,"(-265, 16)",0
21,820.695161819458,"(-255, -3)",0
21,591.8769836425781,"(-255, 4)",0
21,600.9917259216309,"(-263, 12)",0
21,657.5143337249756,"(-261, -19)",0
21,611.9785308837891,"(-268, -4)",0
21,699.9344825744629,"(-285, -2)",0
21,1102.501392364502,"(-259, -5)",0
21,778.0981063842773,"(-247, 0)",0
22,1266.8161392211914,"(-203, -71)",0
22,871.1912631988525,"(-225, -22)",0
22,477.88333892822266,"(-228, -9)",0
22,576.951265335083,"(-198, -6)",0
22,950.7431983947754,"(-183, 1)",0
22,1326.8835544586182,"(-215, -12)",1
22,859.9438667297363,"(-190, 26)",0
22,811.0299110412598,"(-218, -2)",0
22,899.6589183807373,"(-185, 8)",0
23,525.357723236084,"(-47, -13)",0
23,645.1666355133057,"(-244, 6)",0
23,591.9551849365234,"(-140, -17)",0
23,530.8177471160889,"(-245, 20)",0
23,504.1637420654297,"(-196, -5)",0
23,448.8861560821533,"(-84, 16)",0
23,456.85458183288574,"(-120, -13)",0
24,1323.8258361816406,"(401, -16)",0
24,1221.0502624511719,"(414, 12)",0
24,1314.7814273834229,"(424, 3)",1
24,1570.272445678711,"(412, -7)",1
24,1093.1344032287598,"(413, 11)",0
24,887.1264457702637,"(419, 8)",0
24,1197.5607872009277,"(422, -2)",0
24,1252.3198127746582,"(420, 7)",0
24,1289.3495559692383,"(408, 11)",0
25,1308.5670471191406,"(433, -10)",0
25,699.1419792175293,"(428, -2)",0
25,1254.2295455932617,"(417, 12)",1
25,742.699146270752,"(455, -2)",0
25,1368.048906326294,"(407, 8)",1
25,920.8812713623047,"(435, 10)",0
25,1237.7431392669678,"(427, 15)",0
26,963.2930755615234,"(427, 2)",0
26,722.8353023529053,"(451, 9)",0
26,906.9852828979492,"(424, 5)",0
26,729.2888164520264,"(414, -5)",0
26,773.7252712249756,"(508, 36)",0
26,1027.9490947723389,"(434, -28)",0
26,654.9472808837891,"(451, 23)",0
26,934.7641468048096,"(438, 6)",0
26,1006.8631172180176,"(462, -5)",0
26,776.5481472015381,"(443, -22)",0
26,1169.9938774108887,"(458, -20)",0
26,914.5090579986572,"(417, 36)",0
27,1081.202507019043,"(541, -32)",1
27,742.8951263427734,"(484, -9)",0
27,530.1308631896973,"(560, 18)",0
27,725.5914211273193,"(454, -18)",0
27,1107.3403358459473,"(605, 11)",0
27,754.5437812805176,"(420, -4)",0
27,797.3332405090332,"(515, -24)",0
27,772.8221416473389,"(449, -19)",0
27,983.7245941162109,"(496, -7)",0
27,800.3125190734863,"(558, -15)",0
28,1032.785177230835,"(-371, -7)",0
28,1966.4220809936523,"(-385, -1)",3
28,1006.732702255249,"(-375, -7)",0
28,1368.7922954559326,"(-390, 14)",0
28,1485.3696823120117,"(-386, -6)",1
28,1106.2095165252686,"(-382, -4)",0
28,950.4587650299072,"(-380, -10)",0
28,1554.1152954101562,"(-389, -1)",1
29,814.2306804656982,"(-354, -6)",0
29,642.331600189209,"(-364, -18)",0
29,748.1672763824463,"(-354, -17)",0
29,1003.7546157836914,"(-366, -2)",0
29,1316.6649341583252,"(-348, 5)",1
29,1031.1460494995117,"(-390, -8)",0
29,831.0976028442383,"(-342, 13)",0
29,1018.8345909118652,"(-348, -1)",0
29,783.682107925415,"(-359, 2)",0
29,788.2976531982422,"(-387, -7)",0
30,775.738000869751,"(-291, -17)",0
30,586.7314338684082,"(-337, -15)",0
30,543.1373119354248,"(-298, -7)",0
30,637.5982761383057,"(-332, -21)",0
30,1151.700496673584,"(-305, -13)",0
30,890.2671337127686,"(-315, -39)",0
30,1079.8523426055908,"(-320, -5)",1
30,830.0306797027588,"(-304, -8)",0
30,676.4876842498779,"(-298, 14)",0
31,1152.28271484375,"(-192, -16)",1
31,441.4820671081543,"(-268, 4)",0
31,510.50782203674316,"(-177, 0)",0
31,709.428071975708,"(-162, -31)",0
31,575.4837989807129,"(-156, -22)",0
31,554.4695854187012,"(-232, -36)",0
31,768.989086151123,"(-174, -24)",0
31,532.6929092407227,"(-154, -15)",0
31,1079.9486637115479,"(-207, -30)",1
31,484.54999923706055,"(-217, 4)",0
31,971.7898368835449,"(-341, -7)",1
31,1083.7836265563965,"(-151, 18)",1
31,496.7203140258789,"(-308, -15)",0
