Permuatation,Time to Complete,Distance Moved,Error
7,518.0070400238037,"(0, 0)",0
7,616.6627407073975,"(8, 0)",0
7,3435.027837753296,"(6, 0)",0
7,496.30188941955566,"(15, -1)",0
7,568.5760974884033,"(0, 0)",0
7,601.0229587554932,"(-11, 10)",0
7,436.4752769470215,"(9, 0)",0
7,398.3120918273926,"(11, 0)",0
8,835.5751037597656,"(227, -3)",0
8,1319.6086883544922,"(207, 3)",0
8,1085.2501392364502,"(213, 6)",0
8,889.7347450256348,"(221, 0)",0
9,885.185956954956,"(238, -7)",0
9,697.7708339691162,"(201, 5)",0
9,2394.530773162842,"(215, 7)",0
9,923.759937286377,"(224, -2)",0
9,1093.7981605529785,"(226, -2)",0
9,1317.4290657043457,"(220, 10)",0
9,1142.9979801177979,"(232, -3)",0
9,1582.7698707580566,"(234, -6)",0
9,1362.961769104004,"(223, 0)",0
9,949.0230083465576,"(237, -7)",0
9,936.5761280059814,"(216, 7)",0
10,1013.6690139770508,"(265, 30)",1
10,1096.7669486999512,"(214, 18)",0
10,713.2961750030518,"(258, 35)",0
10,781.3036441802979,"(289, 14)",0
10,845.2310562133789,"(242, 3)",0
10,693.5141086578369,"(210, 4)",0
10,695.9471702575684,"(273, -3)",0
10,1031.3818454742432,"(275, -10)",0
10,701.3111114501953,"(281, -7)",0
10,601.0639667510986,"(211, 6)",0
10,1270.3418731689453,"(238, 23)",0
11,813.054084777832,"(256, 3)",0
11,633.9190006256104,"(232, -11)",0
11,851.9256114959717,"(241, 24)",0
11,1118.8008785247803,"(317, 23)",0
11,918.4579849243164,"(290, 23)",0
11,667.7000522613525,"(258, 1)",0
11,1182.1701526641846,"(373, -5)",0
12,1165.8520698547363,"(-206, -66)",0
12,998.8021850585938,"(-181, 3)",0
12,1047.3089218139648,"(-181, 0)",0
12,828.7332057952881,"(-181, -2)",0
12,951.2200355529785,"(-183, -3)",0
12,833.446741104126,"(-185, -1)",0
12,1230.9203147888184,"(-181, -6)",0
12,861.4380359649658,"(-195, 6)",0
13,714.2760753631592,"(-167, 2)",0
13,765.963077545166,"(-172, 19)",0
13,851.3569831848145,"(-190, -7)",0
13,845.4098701477051,"(-178, 13)",0
13,772.4311351776123,"(-150, 11)",0
13,780.1029682159424,"(-162, -1)",0
13,915.1701927185059,"(-156, -6)",0
13,810.8279705047607,"(-148, -18)",0
13,716.9959545135498,"(-174, -5)",0
14,623.1749057769775,"(-110, -8)",0
14,784.7809791564941,"(-122, 4)",0
14,616.1527633666992,"(-112, 36)",0
14,627.6049613952637,"(-117, 4)",0
14,634.6490383148193,"(-127, -14)",0
14,706.0320377349854,"(-88, 4)",0
14,848.0658531188965,"(-128, 12)",0
14,812.129020690918,"(-105, -12)",0
14,681.0832023620605,"(-134, 1)",0
14,617.5320148468018,"(-121, -5)",0
14,679.0602207183838,"(-164, 22)",0
14,683.556079864502,"(-154, 12)",0
14,563.215970993042,"(-121, 13)",0
15,681.1232566833496,"(-80, 6)",0
15,434.18383598327637,"(-1, 0)",0
15,663.8710498809814,"(0, 1)",0
15,565.0289058685303,"(12, 0)",0
15,499.2392063140869,"(-34, 5)",0
15,431.11395835876465,"(0, 0)",0
15,634.5820426940918,"(-6, 14)",0
15,563.5409355163574,"(0, 0)",0
15,560.5592727661133,"(-29, 2)",0
15,588.1109237670898,"(-45, 6)",0
15,501.7430782318115,"(-50, -1)",0
16,1065.5970573425293,"(307, 9)",0
16,1066.931962966919,"(305, 11)",0
16,1698.348045349121,"(330, 13)",1
16,1015.8488750457764,"(315, -9)",0
16,1333.7199687957764,"(313, 0)",0
16,853.41477394104,"(301, 1)",0
16,1048.7761497497559,"(302, -2)",0
16,1380.7501792907715,"(322, 0)",0
16,1200.6139755249023,"(320, -4)",0
16,1585.4201316833496,"(319, 5)",0
16,1027.2271633148193,"(307, 8)",0
16,896.4262008666992,"(315, 4)",0
16,1274.8899459838867,"(315, -11)",0
16,1118.9560890197754,"(317, 9)",0
16,1335.6218338012695,"(310, 1)",0
16,1081.5911293029785,"(328, 6)",0
16,932.1339130401611,"(308, -2)",0
16,863.6901378631592,"(313, 3)",0
17,1232.266902923584,"(307, 15)",0
17,853.3868789672852,"(317, 21)",0
17,2231.4863204956055,"(341, 9)",1
17,1227.0867824554443,"(330, 13)",0
17,763.6299133300781,"(333, 4)",0
17,2031.846284866333,"(311, -4)",1
17,1182.7797889709473,"(336, -11)",0
17,1047.651767730713,"(324, 17)",0
17,867.6609992980957,"(309, -8)",0
18,767.9381370544434,"(307, 8)",0
18,722.6741313934326,"(360, 2)",0
18,790.963888168335,"(333, -34)",0
18,767.183780670166,"(328, 23)",0
18,831.0399055480957,"(346, -9)",0
18,934.1840744018555,"(347, -10)",0
18,1268.4950828552246,"(359, -8)",0
19,784.6498489379883,"(387, -31)",0
19,900.0189304351807,"(305, 5)",0
19,1140.4588222503662,"(361, -26)",0
19,749.8228549957275,"(327, 21)",0
19,1016.8662071228027,"(324, 53)",0
19,1199.89013671875,"(338, 16)",0
19,625.596284866333,"(386, -1)",0
19,647.3920345306396,"(363, 2)",0
19,886.5299224853516,"(419, 31)",0
19,1049.8969554901123,"(340, 22)",0
19,754.0979385375977,"(331, -43)",0
19,749.8369216918945,"(327, -34)",0
20,819.9098110198975,"(-284, -5)",0
20,1268.7819004058838,"(-283, -2)",0
20,928.4601211547852,"(-281, -4)",0
20,1115.1142120361328,"(-287, 2)",0
20,964.4050598144531,"(-275, -5)",0
20,1437.2868537902832,"(-277, 7)",0
20,1364.8948669433594,"(-286, 0)",0
20,1367.4278259277344,"(-283, 3)",1
21,998.507022857666,"(-247, -8)",0
21,806.840181350708,"(-263, -14)",0
21,801.0659217834473,"(-274, 3)",0
21,1151.6659259796143,"(-270, 5)",0
21,849.470853805542,"(-268, -3)",0
21,1215.1563167572021,"(-265, -9)",0
21,787.7750396728516,"(-266, -6)",0
21,832.5250148773193,"(-249, -4)",0
21,1061.6111755371094,"(-252, 8)",0
22,844.6569442749023,"(-263, -20)",0
22,632.9078674316406,"(-244, -11)",0
22,781.6667556762695,"(-254, -44)",0
22,1083.0662250518799,"(-177, 4)",0
22,782.3662757873535,"(-210, -4)",0
22,986.2980842590332,"(-218, 35)",0
22,852.9739379882812,"(-231, 29)",0
22,1183.6669445037842,"(-218, -3)",0
22,762.2489929199219,"(-194, -4)",0
22,763.9949321746826,"(-207, 6)",0
22,714.7459983825684,"(-206, 31)",0
22,708.1718444824219,"(-224, 21)",0
23,532.7558517456055,"(-183, 12)",0
23,713.0417823791504,"(-135, 7)",0
23,729.0289402008057,"(-115, 13)",0
23,824.8791694641113,"(-93, 5)",0
23,702.6522159576416,"(-230, 7)",0
23,600.3718376159668,"(-110, 18)",0
23,622.3199367523193,"(-153, -30)",0
23,633.9409351348877,"(-94, 2)",0
23,599.6463298797607,"(-106, -2)",0
23,602.1490097045898,"(-96, -5)",0
23,617.2502040863037,"(-171, -1)",0
23,546.4088916778564,"(-112, 13)",0
24,1082.1540355682373,"(421, 10)",0
24,1716.8266773223877,"(413, 11)",0
24,2015.4950618743896,"(413, -3)",0
24,1475.7609367370605,"(419, -11)",0
24,1282.3562622070312,"(413, 1)",0
24,1078.3748626708984,"(408, -7)",0
24,1520.1451778411865,"(422, 5)",0
24,872.0009326934814,"(421, 0)",0
24,1233.9587211608887,"(422, -1)",0
25,834.8290920257568,"(419, -6)",0
25,882.2958469390869,"(444, 5)",0
25,897.655725479126,"(428, 6)",0
25,979.5558452606201,"(429, -1)",0
25,1320.2800750732422,"(416, 2)",0
25,1645.7781791687012,"(424, -9)",0
25,1227.7507781982422,"(422, 6)",0
25,868.6788082122803,"(426, 5)",0
26,1493.6468601226807,"(418, 8)",0
26,1415.6429767608643,"(425, 1)",0
26,1366.1799430847168,"(445, 8)",0
26,1103.910207748413,"(432, 20)",0
26,854.0737628936768,"(442, -17)",0
26,939.1069412231445,"(435, 11)",0
26,846.7690944671631,"(447, 8)",0
26,1238.9857769012451,"(426, 8)",0
26,1418.1840419769287,"(448, -14)",0
26,870.1376914978027,"(428, 14)",0
26,1466.3619995117188,"(438, -8)",0
26,1218.8310623168945,"(411, -15)",0
26,751.5969276428223,"(416, -30)",0
27,1140.4800415039062,"(424, 14)",0
27,1380.7299137115479,"(423, 35)",0
27,786.578893661499,"(421, -23)",0
27,1350.6200313568115,"(421, -14)",1
27,1166.6791439056396,"(442, 21)",0
27,1373.370885848999,"(448, 5)",0
27,1247.9281425476074,"(421, -26)",0
27,1046.6461181640625,"(450, -18)",0
27,1084.585189819336,"(431, -5)",0
27,1131.1347484588623,"(417, -11)",0
28,954.4088840484619,"(-395, 2)",0
28,1449.1050243377686,"(-386, -3)",0
28,1638.0300521850586,"(-380, 3)",0
28,905.3301811218262,"(-390, -2)",0
28,987.8079891204834,"(-377, -4)",0
28,1349.6630191802979,"(-391, -9)",0
29,1163.0902290344238,"(-365, 3)",0
29,848.4542369842529,"(-371, 24)",0
29,936.6159439086914,"(-359, -16)",0
29,1131.4189434051514,"(-354, -4)",0
29,763.787031173706,"(-383, -21)",0
29,1400.5310535430908,"(-371, 2)",0
29,780.1170349121094,"(-370, -3)",0
29,1612.8370761871338,"(-355, 5)",1
29,953.8097381591797,"(-375, -7)",0
29,783.7121486663818,"(-358, -8)",0
29,1518.035888671875,"(-354, 4)",0
29,749.8810291290283,"(-364, -6)",0
29,1115.2760982513428,"(-351, 4)",0
30,862.2279167175293,"(-295, 29)",0
30,1499.4308948516846,"(-366, -33)",0
30,783.6618423461914,"(-324, -17)",0
30,771.2950706481934,"(-300, -16)",0
30,716.6557312011719,"(-351, -9)",0
30,998.8889694213867,"(-283, 13)",0
30,1114.551067352295,"(-308, 9)",0
30,709.8050117492676,"(-305, -8)",0
30,683.7470531463623,"(-368, 9)",0
30,1149.4159698486328,"(-305, -12)",0
30,1835.2398872375488,"(-314, 15)",1
30,1150.6919860839844,"(-330, 0)",0
30,699.1879940032959,"(-317, 4)",0
31,615.0081157684326,"(-309, 28)",0
31,613.8889789581299,"(-296, -7)",0
31,539.1197204589844,"(-267, 3)",0
31,770.0538635253906,"(-291, -20)",0
31,643.589973449707,"(-271, -27)",0
31,864.4788265228271,"(-203, -15)",0
31,600.5191802978516,"(-175, 22)",0
